OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,latitude,longitude
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.62494257,38.7945952,-106.5348379
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.61827417,38.7945952,-106.5348379
61978,PETRO-CANADA,HWY 247,Etobicoke,ON,720,3.62547711,38.7945952,-106.5348379
61983,PETRO-CANADA,HWY 35,Orono                                   ,ON,720,3.59147696,38.7945952,-106.5348379
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.34071441,42.974536,-82.4065901
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31041527,42.974536,-82.4065901
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31846981,42.974536,-82.4065901
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31798054,42.974536,-82.4065901
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31114588,42.974536,-82.4065901
61996,PETRO-CANADA,"HWY-402, EXIT 9 & CR-22",Sarnia                                  ,ON,620,3.31187682,42.974536,-82.4065901
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.72804545,38.7945952,-106.5348379
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.7854,38.7945952,-106.5348379
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.82084539,38.7945952,-106.5348379
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.72886824,38.7945952,-106.5348379
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.75865199,38.7945952,-106.5348379
61998,PETRO-CANADA,HWY 417,Gloucester                              ,ON,400,3.82028205,38.7945952,-106.5348379
62008,LOVES TRAVEL STOP #366,"I-81, EXIT 90",Jonestown,PA,70,3.85733333,39.4719443,-77.9881216
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.42329404,44.5484265,-79.7492274
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.3668422,44.5484265,-79.7492274
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.45750874,44.5484265,-79.7492274
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.43010883,44.5484265,-79.7492274
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.42178332,44.5484265,-79.7492274
62016,PETRO-CANADA,"HWY-400, EXIT 29 & HWY-407, EXIT 67",Concord,ON,720,3.39643942,44.5484265,-79.7492274
62075,FLYING J TRAVEL PLAZA #657,US-283/US-50/US-56 & US-400,Dodge City,KS,570,3.799,37.74535590000001,-99.97896550000002
62097,FLASH MARKET #17046,US-65/SR-9,Clinton,AR,695,3.239,35.5276273,-92.441413
62211,STUBS GAS AND OIL,"I-76, EXIT 66",Wiggins                                 ,CO,800,3.559,40.2442007,-104.0625601
62238,Circle K #2726278,SR-207,Hastings,FL,75,3.569,29.7143403,-81.4989084
62283,Circle K #2745099,US-23 & US-341/SR-27,Hazlehurst,GA,195,3.529,32.5717644,-83.8892037
62316,BP,US-20,Delaware,IA,335,3.299,42.470078,-91.3348339
62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.679,40.7345697,-89.0342922
62355,MINIT MART #600630,"I-39, EXIT 14",El Paso,IL,368,3.599,40.7345697,-89.0342922
62370,7-ELEVEN #34712,I-90 Exit 24,Belvidere,IL,290,3.739,42.233201,-88.8688422
62399,Rebel Plus #882,"I-80, EXIT 101",Bristol,IN,465,3.57566666,41.7352255,-85.7861559
62462,HAWESWAY TRUCKSTOP,US-60,Owensboro,KY,487,3.599,37.7435735,-87.1501561
62467,SUPER QUIK #9,"I-64, EXIT 181",Ashland,KY,255,3.669,38.1557939,-83.6123938
62480,CM GALLIANO,US-167,Cut Off,LA,725,3.499,31.4985153,-92.4915615
62487,Fred's Food Mart,US-61,Saint Francisville,LA,600,3.799,30.7915758,-91.3795187
62500,CASH MAGIC VINTON,"I-10, EXIT 4 & SR-109",Vinton,LA,690,3.284,30.1774271,-93.5853032
62547,MARATHON,SR-32W,Gaylord,MI,287,3.799,45.0275126,-84.6747523
62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.399,42.2252235,-83.4135972
62550,Sunoco,"I-275, EXIT 11",New Boston                              ,MI,325,3.439,42.2252235,-83.4135972
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.629,45.6682411,-94.8198897
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.659,45.6682411,-94.8198897
62559,EXPRESS FOOD DEPOT,"I-94, EXIT 266",Smiths Creek,MI,325,3.719,45.6682411,-94.8198897
62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.499,42.7448153,-84.6678359
62560,ONE9 #23,"I-96, EXIT 67",Ionia,MI,406,3.439,42.7448153,-84.6678359
62701,PILOT TRAVEL CENTERS #408,"I-68, EXIT 22",Grantsville,MD,14,4.259,39.6928992,-79.1471263
62710,TOWN PUMP FOOD STORE #922,"I-90, EXIT 370 &SR-10",Big Timber                              ,MT,780,3.479,45.8263792,-109.9443281
62753,PETRO SERVE USA,US-10,West Fargo,ND,341,3.029,44.6249593,-90.1798006
62768,PUMP & PANTRY #34,US-20 & SR-27,Gordon,NE,475,3.449,42.7998838,-102.2033491
62774,MR MIKES MINI MART,SR-9,Northwood                               ,NH,34,3.599,43.2136939,-71.1986228
62790,7-ELEVEN #40084,US-46/US-1/US-9,Palisades Park,NJ,115,3.099,40.8567664,-73.9727186
62800,A ONE TRUCK STOP,US-9,South Amboy,NJ,79,3.499,40.4807827,-74.2948057
62817,LOVES TRAVEL STOP #364,I-75 EXIT 33,Charleston,TN,285,3.589,36.0031142,-83.9620274
62824,FLYING J TRAVEL PLAZA #1005,"I-80, EXIT 48",Fernley,NV,966,3.91566666,39.6574034,-119.1580441
62841,SPEEDWAY #9912,"I-81, EXIT 10",Mc Graw,NY,32,4.309,39.4719443,-77.9881216
62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,3.799,42.8016417,-76.1223303
62844,CIRCLE K #4707612,"I-81, EXIT 14",Tully,NY,220,4.299,42.8016417,-76.1223303
62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.759,43.239823,-73.68713799999999
62850,GANSEVOORT MINI MART,"I-87, EXIT 17",Gansevoort,NY,12,3.779,43.239823,-73.68713799999999
62887,SPEEDWAY #9367,"I-275, EXIT 42",Cincinnati,OH,300,3.12566666,39.0603218,-84.4217429
62911,DAVIS TRAVEL CENTER #108,"I-85, EXIT 39",Warfield,VA,180,3.099,36.8882106,-77.8097857
62918,CIRCLE K #4705567,ST 91,Twinsburg,OH,305,3.63233333,41.3125552,-81.4401129
62991,ONVO TRAVEL PLAZA,"I-84, EXIT 17",Lake Ariel,PA,200,3.58566666,41.5478512,-73.7437548
62996,MARTIN GENERAL STORE,US-22,Alexandria,PA,14,3.539,40.5565002,-78.1059559
63013,TA WEST GREENWICH,"I-95, EXIT 5B",West Greenwich,RI,175,3.76566666,41.6383033,-71.6260415
63018,CIRCLE K #2723354,"I-526, EXIT 18A & US-78",Charleston,SC,42,3.299,32.8762667,-79.9279142
63126,PWI #120,"I-10, EXIT 593",Schertz,TX,740,2.92566666,29.4861085,-98.2295167
63193,Shell,US-29,Warrenton,VA,60,3.25733333,38.7124806,-77.7810751
63211,OMAK MART,US-97 & SR-215,Omak,WA,970,4.149,48.4167642,-119.5085826
63246,Petro Stopping Center #368,"I-94, EXIT 333",Sturtevant,WI,444,3.889,42.72210159999999,-87.95034059999999
63313,MARION TRAVEL CENTER,I-55 EXIT 14,Marion                                  ,AR,435,3.199,35.2249786,-90.2113855
63330,CIRCLE K #2723678,SR-53,Rome,GA,18,3.06233333,34.2428003,-85.1612436
63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.299,39.7418024,-89.6777928
63336,ROAD RANGER #118,"I-72 & I-55, EXIT 100-A",Springfield,IL,318,3.409,39.7418024,-89.6777928
63349,FLYING J TRAVEL PLAZA #662,"I-24, EXIT 86",Oak Grove,KY,415,3.15233333,36.6774626,-87.3956601
63351,76 FUEL CENTER,"I-75, EXIT 76",Berea,KY,410,2.999,37.5691937,-84.320087
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.589,40.336209,-88.759532
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.549,40.336209,-88.759532
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.489,40.336209,-88.759532
63353,LOVES TRAVEL STOP #367,"I-74, EXIT 149",Le Roy,IL,280,3.389,40.336209,-88.759532
63376,Circle K #2746246,US-169 & SR-41,Shakopee,MN,448,3.599,44.7820984,-93.4707576
63379,Petro Stopping Center #460,"I-70, EXIT 28",Oak Grove,MO,400,3.21233333,39.0160483,-94.1251841
63388,CIRCLE K #2723471,"I-95, EXIT 121",Wilson,NC,205,3.199,35.7630503,-78.0043149
63391,FLYING J TRAVEL PLAZA #687,"I-80, EXIT 179",North Platte,NE,475,3.449,41.1072357,-100.7382671
63409,FLYING J TRAVEL PLAZA #693,"I-90, EXIT 48A; PEMBROKE, NY",Corfu,NY,38,3.889,43.934,-91.8130177
63428,FLYING J TRAVEL PLAZA #702,"I-40, EXIT 264B",Checotah                                ,OK,560,3.699,35.4576967,-95.5221538
63442,Flying J Travel Plaza #720,"I-40, EXIT 182",Fairview                                ,TN,460,3.18566666,36.0346361,-87.1628122
63455,FLYING J TRAVEL PLAZA #752,"I-81, EXIT 323",Clear Brook,VA,60,3.659,39.4719443,-77.9881216
63456,SHELL,"I-85, EXIT 61",Petersburg,VA,180,3.20066666,37.2063239,-77.4111881
63495,DECAUTER SHELL TRUCK STOP,"I-35, EXIT 369",Decatur,TX,637,2.91566666,30.6300595,-97.6919824
63498,PILOT #6955,I-40/I-85 EXIT 150,Haw River,NC,65,3.959,36.0619081,-79.1353846
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.379,43.3683353,-83.8690359
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.249,43.3683353,-83.8690359
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.259,43.3683353,-83.8690359
63500,SPEEDWAY #8723,"I-75, EXIT 144B",Bridgeport,MI,342,3.469,43.3683353,-83.8690359
63501,LOVES TRAVEL STOP #407,I-81 EXIT 52B OR I-76 EXIT 226,Carlisle,PA,70,4.099,40.187962,-77.1924223
63502,FLYING J TRAVEL PLAZA #704,I-35 & 122ND ST,Edmond,OK,483,3.30566666,35.5948888,-97.510909
63506,KWIK TRIP #342,"I-39, EXIT 159",Stevens Point,WI,395,3.559,44.5332298,-89.5368598
63509,PILOT #4557,"I-85, EXIT 166",Carnesville,GA,16,3.17233333,34.3839831,-83.2452906
63509,PILOT TRAVEL CENTER #4557,"I-85, EXIT 166",Carnesville,GA,16,3.239,34.3839831,-83.2452906
63510,PILOT #4584,"I-95, EXIT 181",Latta,SC,63,3.349,36.8779954,-77.4037357
63511,PILOT #4576,"I-95, EXIT 82",Saint George,SC,42,3.519,33.1958001,-80.6053394
63512,SPEEDWAY #7929,"I-40, EXIT 208",Colfax,NC,65,2.854,36.0973752,-80.019009
63516,SHEETZ #701,"I-81, EXIT 273",Mount Jackson,VA,60,2.874,38.7369675,-78.6504567
63517,TA LINCOLN TRAVEL CENTER,"I-20, EXIT 168 & SR-77",Lincoln,AL,615,3.084,33.6788637,-86.0779032
63519,PILOT TRAVEL CENTERS #243,"I-64, EXIT 45 & SR-25",Nitro,WV,44,3.62566666,38.3906128,-81.810475
63522,Pilot Travel Centers #411,"I-40, EXIT 238 & US-231",Lebanon,TN,460,3.24566666,36.1834483,-86.3467878
63523,PILOT TRAVEL CENTER #441,"I-65, EXIT 334",Decatur,AL,615,3.859,34.5312698,-86.9005428
63523,PILOT TRAVEL CENTERS #441,"I-65, EXIT 334",Decatur,AL,615,3.859,34.5312698,-86.9005428
63524,PILOT TRAVEL CENTER #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.28566666,30.62644719999999,-83.1728931
63524,PILOT TRAVEL CENTERS #416,"I-75/SR-401, EXIT 101",Cordele,GA,10,3.33233333,30.62644719999999,-83.1728931
63530,BIG EASY TRAVEL PLAZA,"I-10, EXIT 239-B",New Orleans,LA,725,3.799,30.0478423,-89.9587706
63532,FUELSMART,SR-165,Muskogee,OK,560,3.25233333,35.7619288,-95.3105923
63533,FLYING J TRAVEL PLAZA #638,"I-84, EXIT 29",Caldwell,ID,785,3.78733333,43.6588706,-116.6566413
63538,SUAMICO CITGO,"US-41/US-141, EXIT 176 & CR-B",Suamico,WI,360,3.269,44.4503,-89.2744587
63540,GAS N GO,"I-75, EXIT 149",Byron,GA,85,3.17233333,32.6571332,-83.7440567
63545,LOVES TRAVEL STOP #397,"I-85, EXIT 104",Blacksburg,SC,210,3.419,35.1414853,-81.5072557
63546,CITGO QUIK MART,SR/15 & SR-68,Tennille                                ,GA,85,3.46566666,32.9290886,-82.8054078
63563,PILOT TRAVEL CENTERS #209,"I-10, EXIT 140",Van Horn                                ,TX,640,3.659,31.036129,-104.8406835
63564,PILOT TRAVEL CENTERS #213,"I-70, EXIT 94 (WILSON ROAD)",Columbus,OH,315,3.509,39.9552384,-82.9797756
63565,LOVES TRAVEL STOP #296,"I-8, EXIT 115 & SR-85",Gila Bend,AZ,930,3.889,33.0048734,-112.657226
63566,PORT ALLEN TRUCKSTOP,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.259,30.4402742,-91.2114345
63568,FLYING J TRAVEL PLAZA #658,"I-35, EXIT 127",Emporia,KS,336,3.25233333,38.4259903,-96.1892196
63569,Flying J Dealer #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659,41.4977753,-95.3300884
63569,PILOT TRAVEL CENTERS #893,"I-80, EXIT 40 (US-59)",Avoca,IA,319,3.659,41.4977753,-95.3300884
63570,PILOT TRAVEL CENTERS #287,"I-71, EXIT 204 & SR-83",Burbank,OH,305,3.699,40.9857618,-81.9950836
63571,Palace Truckstop,"I-10, EXIT 246 & I-510, EXIT 2C",New Orleans,LA,725,3.299,30.0478423,-89.9587706
63572,PILOT TRAVEL CENTER #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.849,35.4342336,-97.4079382
63572,PILOT TRAVEL CENTERS #211,"I-40, EXIT 9 & SR-95",Lake Havasu City,AZ,910,3.999,35.4342336,-97.4079382
63574,PILOT TRAVEL CENTERS #232,"I-84, EXIT 376A",Ontario,OR,982,3.699,44.036153,-116.9591804
63575,OKEMAH TRAVEL CENTER,"I-40, EXIT 221 (ST 27)",Okemah,OK,483,2.879,35.4226567,-96.2927973
63577,PILOT TRAVEL CENTERS #236,"I-80, EXIT 122",Minooka,IL,290,3.799,41.4622643,-88.2748715
63577,PILOT TRAVEL CENTER #236,"I-80, EXIT 122",Minooka,IL,290,3.799,41.4622643,-88.2748715
63579,301 PLAZA,US-301 & SR-299,Middletown,DE,243,3.239,39.3845582,-75.7996699
63580,FLYING J TRAVEL PLAZA #637,"I-380, EXIT 68",Evansdale,IA,565,3.779,42.4605247,-92.2669005
63581,CASEYS #4453,"I-75, EXIT 120",Lexington,KY,410,3.224,38.0302954,-84.4191509
63582,T BONE TRUCK STOP,US-30,Columbus                                ,NE,313,3.099,41.438428,-97.3393894
63583,CUBBYS #110,"I-80, EXIT 353",Columbus                                ,NE,313,3.179,40.8664687,-100.0352734
63584,PILOT TRAVEL CENTERS #417,"I-20, EXIT 19",Temple,GA,18,3.449,33.7179179,-85.016766
63584,PILOT TRAVEL CENTER #417,"I-20, EXIT 19",Temple,GA,18,3.389,33.7179179,-85.016766
63586,LOVES TRAVEL STOP #295,US-412 & US-69,Chouteau,OK,560,3.29066666,36.1682336,-95.331795
63587,24/7 TRAVEL PLAZA,"I-135, EXIT 92",Salina,KS,523,2.974,38.7989821,-97.6190452
63588,KWIK TRIP #686,"I-94, EXIT 333/US-41 & SR-20",Sturtevant,WI,444,3.769,35.2426646,-85.6907733
63594,PILOT TRAVEL CENTERS #49,"I-24, EXIT 89",Oak Grove,KY,415,3.15233333,36.6670659,-87.3815613
63595,SPEEDWAY #5236,"I-75, EXIT 122",Lima,OH,411,3.25566666,40.7173294,-84.0753612
63596,PILOT TRAVEL CENTERS #442,"I-55, EXIT 19",Hayti                                   ,MO,275,3.25566666,36.2308262,-89.7320904
63597,PILOT TRAVEL CENTERS #163,"I-10, EXIT 24",Lordsburg,NM,640,3.439,32.3411174,-108.7064248
63598,PILOT TRAVEL CENTERS #164,"I-90/I-94, EXIT 69 & SR-82",Mauston,WI,420,3.299,43.7955717,-90.0720303
63599,PWI #978,"I-215, EXIT 21",Salt Lake City,UT,835,3.359,40.7606125,-111.8355184
63600,PILOT TRAVEL CENTERS #77,"I-55 /I-20, EXIT 45",Jackson,MS,760,3.149,32.2760513,-90.2057911
63601,PILOT TRAVEL CENTERS #206,"I-20, EXIT 406",Weatherford,TX,630,3.209,32.7273299,-97.7985039
63602,LOVES TRAVEL STOP #285,I-40 EXIT 277,Santa Rosa,NM,580,3.474,34.9462582,-104.6759021
63603,LOVES TRAVEL STOP #290,US-59/US-69/S LOOP 287 & FM-841,Lufkin,TX,610,3.649,31.3220875,-94.6973193
63603,LOVES TRAVEL STOPS #290,US-59/US-69/S LOOP 287 & FM-841,Lufkin,TX,610,3.649,31.3220875,-94.6973193
63604,7-ELEVEN #40363,US-17/SR-15 & SR-100,Palatka,FL,75,3.364,29.6558754,-81.6560701
63605,FLYING J TRAVEL PLAZA #663,"I-64, EXIT 43 & SR-395",Waddy,KY,415,3.759,38.1669878,-85.0671507
63606,FLYING J TRAVEL PLAZA #652,"I-65/US-52, EXIT 139 & SR-39",Lebanon,IN,375,3.64066666,41.0688026,-86.7774041
63607,ROAD RANGER #209,"I-90/94,  EXIT 48",Oakdale,WI,420,3.234,43.1074573,-89.2825917
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.219,42.2803124,-89.2295838
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.289,42.2803124,-89.2295838
63608,ROAD RANGER #206,US-20,Winnebago,IL,520,3.299,42.2803124,-89.2295838
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.219,41.6728417,-86.59265599999999
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.289,41.6728417,-86.59265599999999
63609,ROAD RANGER #203,US-20 & SR-2,Rockford,IL,520,3.299,41.6728417,-86.59265599999999
63612,FLYING J TRAVEL PLAZA #622,"I-95/SR-9, EXIT 131 & SR-68 & SR-713",Fort Pierce,FL,95,3.499,27.4475589,-80.3991619
63613,FLYING J TRAVEL PLAZA #690,"I-10/US-70, EXIT 24",Lordsburg,NM,640,3.439,32.3413202,-108.709437
63614,PILOT TRAVEL CENTERS #446,"I-69, EXIT 234",Daleville,IN,457,3.514,40.1207335,-85.5686401
63614,PILOT TRAVEL CENTER #446,"I-69, EXIT 234",Daleville,IN,457,3.649,40.1207335,-85.5686401
63615,One9 #1413,"I-81, EXIT 101",Dublin,VA,185,3.24233333,37.0799112,-80.6833036
63616,SPEEDWAY #8876,"US-23, EXIT 50",Whitmore Lake,MI,342,3.499,42.4213608,-83.7677835
63616,SPEEDWAY #8876,"US-23, EXIT 50",Whitmore Lake,MI,342,3.749,42.4213608,-83.7677835
63619,PILOT TRAVEL CENTERS #428,"I-20, EXIT 112",West Monroe                             ,LA,760,3.20566666,32.5052142,-92.1559324
63620,LOVES TRAVEL STOP #420,"I-20, EXIT 47",Flowood,MS,620,3.149,32.2791781,-90.0007002
63621,FUEL CITY FRIENDLYS,"I-35E, EXIT 435",Dallas,TX,630,2.96566666,32.7767612,-96.8121494
63623,PILOT TRAVEL CENTER #90,"I-95/SR-9, EXIT 129 & SR-91, EXIT 152 & SR-70",Fort Pierce,FL,95,3.519,27.42557,-80.3636149
63623,PILOT TRAVEL CENTERS #90,"I-95/SR-9, EXIT 129 & SR-91, EXIT 152 & SR-70",Fort Pierce,FL,95,3.459,27.42557,-80.3636149
63624,FROG CITY TRAVEL PLAZA,"I-10, EXIT 87",Rayne                                   ,LA,690,3.36566666,30.2525314,-92.2541116
63625,FLYING J TRAVEL PLAZA #688,"I-295, DEEP WATER STREET",Penns Grove,NJ,243,3.989,39.874251,-75.0994768
63627,PILOT TRAVEL CENTERS #174,I-78 & SR-15,New Albany,MS,435,3.859,34.4827677,-88.9988506
63628,PILOT TRAVEL CENTERS #75,"I-65, EXIT 19 & US-43/SR-13",Satsuma,AL,715,3.199,30.9181481,-88.03311509999999
63628,PILOT TRAVEL CENTER #75,"I-65, EXIT 19 & US-43/SR-13",Satsuma,AL,715,3.195,30.9181481,-88.03311509999999
63629,SPEEDWAY #4523,"I-94, EXIT 88",Osseo,WI,448,3.54566666,44.5802686,-91.2075519
63630,TA DENVER EAST TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.37566666,39.7772633,-104.8819785
63635,SAPP BROS TRAVEL CENTER,"I-70, EXIT 295",Junction City,KS,523,3.709,39.0077165,-96.8347862
63636,PILOT TRAVEL CENTER #279,"I-19, EXIT 12 & SR-289",Rio Rico,AZ,980,3.614,31.4897022,-111.005269
63636,PILOT TRAVEL CENTERS #279,"I-19, EXIT 12 & SR-289",Rio Rico,AZ,980,3.659,31.4897022,-111.005269
63637,PILOT TRAVEL CENTERS #454,"I-70, EXIT 79",London                                  ,OH,315,3.509,39.1139719,-94.6164971
63639,PILOT TRAVEL CENTERS #444,"I-70, EXIT 23",Brazil                                  ,IN,375,3.939,39.1139719,-94.6164971
63639,PILOT TRAVEL CENTER #444,"I-70, EXIT 23",Brazil                                  ,IN,375,3.939,39.1139719,-94.6164971
63640,SUPER EXPRESS STOP,"I-64, EXIT 113",Mount Sterling,KY,410,3.859,38.0777298,-83.9504048
63641,FLYING J TRAVEL PLAZA #625,"I-4/SR-400, EXIT 10 & SR-579",Seffner,FL,225,3.44233333,29.1564407,-81.0730626
63642,COLTS QUICK DRAW,"I-40, EXIT 125 & US-65/SR-25",Greenbrier,AR,695,3.30733333,35.1252393,-92.4013486
63648,CIRCLE K #2723333,"I-75, EXIT 216",Mcdonough,GA,67,3.209,33.4248332,-84.1781319
63649,ONE TRIP,US-84,Homerville,GA,10,3.44233333,31.037225,-82.7456614
63651,CIRCLE K #2723346,US-29/S8,Athens,GA,16,3.399,33.9726014,-83.3552743
63652,CASEYS #3292,"I-380, EXIT 43 & US-20",Independence,IA,380,3.599,42.4483927,-91.9142867
63653,FLYING J TRAVEL PLAZA #760,US-30 & SR-232,Cokeville,WY,835,3.899,42.0854421,-110.9484594
63661,FLYING J TRAVEL PLAZA #677,"US-78, EXIT 6",Olive Branch,MS,435,3.28566666,34.9534706,-89.843382
63662,PILOT TRAVEL CENTERS #267,"I-75, EXIT 146",Byron                                   ,GA,85,3.36566666,32.6571332,-83.7440567
63662,PILOT TRAVEL CENTER #267,"I-75, EXIT 146",Byron                                   ,GA,85,3.38566666,32.6571332,-83.7440567
63667,CIRCLE K #2723875,SR-41/SR-45,Jamestown,SC,42,2.974,33.2863331,-79.69412679999999
63668,PILOT #4579,"I-26, EXIT 139",Saint Matthews,SC,135,3.509,34.3154473,-81.5817733
63669,One9 #1248,"I-45, EXIT 271",Wilmer,TX,630,2.75566666,32.5891506,-96.678129
63671,WESTERN TRAVEL TERMINAL,US-26 & US-85,Torrington                              ,WY,795,3.399,42.0598129,-104.1782436
63676,CORNER EXPRESS,ST 55,Wellston                                ,MI,456,3.499,44.2177618,-85.9596699
63680,ALLTOWN MARKETS-FLYING J #896,I-93 EXIT 11 & SR 3A,Bow,NH,39,4.099,43.4414859,-71.65881279999999
63685,RIVER HEIGHTS GROCERY,US-64/SR-69/SR-15,Crump                                   ,TN,435,3.099,35.3579178,-88.3666796
63690,LOVES TRAVEL STOP #277,"I-30, EXIT 46",Prescott,AR,635,3.47566666,33.8133535,-93.4199964
63691,JIMMIES AUTO TRUCK PLAZA,"I-10, EXIT 262",Lee,FL,20,3.84733333,30.3818392,-83.3059169
63694,PILOT TRAVEL CENTERS #261,"I-55, EXIT 186",Winona,MS,576,3.499,33.487443,-89.7647149
63695,FLYING J TRAVEL PLAZA #634,"I-20/SR-402, EXIT 19 & SR-113",Temple,GA,18,3.419,33.6023523,-85.0788972
63697,MILLER MART #40,"I-64, EXIT 255B",Newport News,VA,130,3.30566666,37.1414546,-76.5301782
63699,DEWITT TRAVEL MART,"US-30, EXIT 313",De Witt,IA,270,3.599,41.8077608,-90.5475568
63700,WIXOM FUEL STOP,"I-96, EXIT 159",Wixom,MI,325,3.999,42.4984481,-83.5376362
63701,FLYING J TRAVEL PLAZA #742,"I-80, EXIT 98/99",Tooele                                  ,UT,835,3.759,40.7269343,-98.6697482
63702,QUICK FUEL #2501,"I-264, EXIT 14",Louisville,KY,415,3.08233333,38.199437,-85.7015204
63703,QUICK FUEL #2303,"I-71, EXIT 104/FRANK RD EXIT",Columbus,OH,315,3.56566666,39.9172418,-83.01408099999999
63704,QUICK FUEL #2301,"I-275, EXIT 44",Cincinnati,OH,300,3.239,39.0603218,-84.4217429
63706,QUICK FUEL #1003,"I-41/US-45, EXIT 45 & CR-EE",Milwaukee,WI,444,3.42566666,42.9660765,-88.0386286
63715,FLYING J TRAVEL PLAZA #772,"I-215, EXIT 28",North Salt Lake                         ,UT,835,3.73233333,40.8338636,-111.9369949
63716,EXPRESS LANE #34,"I-39, EXIT 115",Rockford,IL,520,3.549,42.2796054,-88.9646967
63716,EXPRESS LANE #34,"I-39, EXIT 115",Rockford,IL,520,3.749,42.2796054,-88.9646967
63718,ROAD RANGER #210,"I-39/US-51, EXIT 99 & SR-38",Rochelle,IL,520,3.699,41.9263676,-89.0688432
63720,FLYING J TRAVEL PLAZA #611,"I-10, EXIT 137",Phoenix,AZ,930,3.589,33.4615839,-112.1071291
63721,ROAD RUNNER TRAVEL CENTER,I-69E/US-77 & CR-892,Robstown,TX,625,3.349,27.774111,-97.66642600000002
63722,LOVES TRAVEL STOP #240,"I-10, EXIT 151 & SR-415",Port Allen,LA,600,3.23233333,30.4402742,-91.2114345
63724,LOVES TRAVEL STOP #244,"I-40, EXIT 87 & US-70/US-412",Jackson,TN,435,3.49733333,35.6789773,-88.7450185
63725,TA CARTERSVILLE TRAVEL CENTER,"I-75, EXIT 296",Cartersville,GA,18,3.599,34.203611,-84.7617868
63726,FLYING J TRAVEL PLAZA #706,"I-44 & I-244, EXIT 236",Tulsa,OK,560,3.36566666,36.1624584,-95.8181102
63727,LOVES TRAVEL STOP #403,"I-81, EXIT 3",Binghamton,NY,32,3.719,42.1146953,-75.8832526
63727,LOVES TRAVEL STOP #403,"I-81, EXIT 3",Binghamton,NY,32,3.749,42.1146953,-75.8832526
63727,LOVES TRAVEL STOP #403,"I-81, EXIT 3",Binghamton,NY,32,3.689,42.1146953,-75.8832526
63727,LOVES TRAVEL STOP #403,"I-81, EXIT 3",Binghamton,NY,32,3.679,42.1146953,-75.8832526
63728,PILOT TRAVEL CENTERS #43,"I-80, EXIT 284",Walcott,IA,270,3.88566666,41.6143789,-90.772974
